EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
489.0,36.0,0.0,Travel_Rarely,1278.0,Human Resources,8.0,3,Life Sciences,1.0,1,Male,77.0,2.0,1,Human Resources,1,Married,2342.0,8635.0,0,Y,No,21.0,4,3,80.0,0,6.0,3,3,5.0,4.0,2.220446049250313e-16,3.0
490.0,41.0,1.0,Non-Travel,906.0,Research & Development,5.0,2,Life Sciences,1.0,1,Male,95.0,2.0,1,Research Scientist,1,Divorced,2107.0,20293.0,6,Y,No,17.0,3,1,80.0,1,5.0,2,1,1.0,0.0,2.220446049250313e-16,0.0
491.0,36.0,0.0,Travel_Rarely,1174.0,Sales,3.0,4,Marketing,1.0,1,Female,99.0,3.0,2,Sales Executive,2,Single,9278.0,20763.0,3,Y,Yes,16.0,3,4,80.0,0,15.0,3,3,5.0,4.0,2.220446049250313e-16,1.0
492.0,38.0,0.0,Travel_Rarely,1333.0,Research & Development,1.0,3,Technical Degree,1.0,4,Female,80.0,3.0,3,Research Director,1,Married,13582.0,16292.0,1,Y,No,13.0,3,2,80.0,1,15.0,3,3,15.0,12.0,5.0,11.0
494.0,38.0,0.0,Travel_Rarely,362.0,Research & Development,1.0,1,Life Sciences,1.0,3,Female,43.0,3.0,1,Research Scientist,1,Single,2619.0,14561.0,3,Y,No,17.0,3,4,80.0,0,8.0,3,2,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
495.0,51.0,0.0,Travel_Rarely,1318.0,Sales,26.0,4,Marketing,1.0,1,Female,66.0,3.0,4,Manager,3,Married,16307.0,5594.0,2,Y,No,14.0,3,3,80.0,1,29.0,2,2,18.0,6.0,4.0,14.5
496.0,37.0,0.0,Travel_Rarely,1319.0,Research & Development,6.0,3,Medical,1.0,3,Male,51.0,4.0,2,Research Scientist,1,Divorced,5974.0,17001.0,4,Y,Yes,13.0,3,1,80.0,2,13.0,2,3,7.0,7.0,6.0,7.0
497.0,20.0,1.0,Travel_Frequently,871.0,Research & Development,6.0,3,Life Sciences,1.0,4,Female,66.0,2.0,1,Laboratory Technician,4,Single,2926.0,19783.0,1,Y,Yes,18.0,3,2,80.0,0,1.0,5,3,1.0,0.0,1.0,0.0
498.0,45.0,0.0,Travel_Rarely,974.0,Research & Development,1.0,4,Medical,1.0,4,Female,91.0,3.0,1,Laboratory Technician,4,Divorced,2270.0,11005.0,3,Y,No,14.0,3,4,80.0,2,8.0,2,3,5.0,3.0,2.220446049250313e-16,2.0
499.0,24.0,1.0,Travel_Rarely,984.0,Research & Development,17.0,2,Life Sciences,1.0,4,Female,97.0,3.0,1,Laboratory Technician,2,Married,2210.0,3372.0,1,Y,No,13.0,3,1,80.0,1,1.0,3,1,1.0,0.0,2.220446049250313e-16,0.0
500.0,52.0,0.0,Travel_Rarely,956.0,Research & Development,6.0,2,Technical Degree,1.0,4,Male,78.0,3.0,2,Research Scientist,1,Divorced,5577.0,22087.0,3,Y,Yes,12.0,3,2,80.0,2,18.0,3,3,10.0,9.0,6.0,9.0
501.0,49.0,0.0,Travel_Rarely,1261.0,Research & Development,7.0,3,Other,1.0,2,Male,31.0,2.0,3,Healthcare Representative,3,Single,10965.0,12066.0,8,Y,No,24.0,4,3,80.0,0,26.0,2,3,5.0,2.0,2.220446049250313e-16,0.0
505.0,19.0,1.0,Travel_Rarely,528.0,Sales,22.0,1,Marketing,1.0,4,Male,50.0,3.0,1,Sales Representative,3,Single,1674.999999999999,26820.0,1,Y,Yes,19.0,3,4,80.0,0,0.0,2,2,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
507.0,24.0,0.0,Non-Travel,673.0,Research & Development,11.0,2,Other,1.0,1,Female,96.0,4.0,2,Manufacturing Director,3,Divorced,4011.0000000000005,8232.0,0,Y,No,18.0,3,4,80.0,1,5.0,5,2,4.0,2.0,1.0,3.0
508.0,22.0,0.0,Travel_Rarely,604.0,Research & Development,6.0,1,Medical,1.0,1,Male,69.0,3.0,1,Research Scientist,3,Married,2773.0,12145.0,0,Y,No,20.0,4,4,80.0,0,3.0,3,3,2.0,2.0,2.0,2.0
510.0,42.0,0.0,Travel_Frequently,570.0,Research & Development,8.0,3,Life Sciences,1.0,2,Male,66.0,3.0,5,Manager,4,Divorced,17490.875,16225.0,1,Y,No,13.0,3,2,80.0,1,24.0,4,2,18.0,7.0,7.499999999999999,9.0
511.0,33.0,0.0,Travel_Frequently,1392.0,Research & Development,3.0,4,Life Sciences,1.0,4,Female,56.0,3.0,1,Research Scientist,3,Married,2908.9999999999995,23159.0,1,Y,Yes,11.0,3,3,80.0,0,8.0,3,3,8.0,7.0,3.0,0.0
512.0,37.0,0.0,Travel_Rarely,1115.0,Research & Development,1.0,4,Life Sciences,1.0,1,Male,51.0,2.0,2,Manufacturing Director,3,Divorced,5993.0,2689.0,1,Y,No,18.0,3,3,80.0,1,7.0,2,4,7.0,5.0,2.220446049250313e-16,7.0
513.0,39.0,0.0,Travel_Frequently,1218.0,Research & Development,1.0,1,Life Sciences,1.0,2,Male,52.0,3.0,5,Manager,3,Divorced,17490.875,8213.0,1,Y,Yes,14.0,3,3,80.0,1,21.0,3,3,18.0,8.0,1.0,6.0
514.0,36.0,0.0,Travel_Frequently,607.0,Sales,7.0,3,Marketing,1.0,1,Female,83.0,4.0,2,Sales Executive,1,Married,4639.0,2261.0,2,Y,No,16.0,3,4,80.0,1,17.0,2,2,15.0,7.0,6.0,13.0
515.0,50.0,0.0,Travel_Rarely,1046.0,Research & Development,10.0,3,Technical Degree,1.0,4,Male,100.0,2.0,3,Healthcare Representative,4,Single,10496.0,2755.0,6,Y,No,15.0,3,4,80.0,0,20.0,2,3,4.0,3.0,1.0,3.0
516.0,33.0,0.0,Travel_Rarely,213.0,Research & Development,7.0,3,Medical,1.0,3,Male,49.0,3.0,3,Research Director,3,Married,11691.0,25995.0,0,Y,No,11.0,3,4,80.0,0,14.0,3,4,13.0,9.0,3.0,7.0
517.0,43.0,0.0,Travel_Frequently,1001.0,Research & Development,9.0,5,Medical,1.0,4,Male,72.0,3.0,2,Laboratory Technician,3,Divorced,5679.0,19627.0,3,Y,Yes,13.0,3,2,80.0,1,10.0,3,3,8.0,7.0,4.0,7.0
519.0,30.0,0.0,Travel_Rarely,1275.0,Research & Development,28.0,2,Medical,1.0,4,Female,64.0,3.0,2,Research Scientist,4,Married,5775.0,11934.0,1,Y,No,13.0,3,4,80.0,2,11.0,2,3,10.0,8.0,1.0,9.0
521.0,36.0,1.0,Travel_Rarely,1218.0,Sales,9.0,4,Life Sciences,1.0,3,Male,82.0,2.0,1,Sales Representative,1,Single,3407.0,6986.0,7,Y,No,23.0,4,2,80.0,0,10.0,4,3,5.0,3.0,2.220446049250313e-16,3.0
525.0,27.0,0.0,Travel_Rarely,1055.0,Research & Development,2.0,4,Life Sciences,1.0,1,Female,47.0,3.0,2,Manufacturing Director,4,Married,4227.0,4658.0,0,Y,No,18.0,3,2,80.0,1,4.0,2,3,3.0,2.0,2.0,2.0
526.0,42.0,0.0,Travel_Rarely,469.0,Research & Development,2.0,2,Medical,1.0,4,Male,35.0,3.0,4,Manager,1,Married,17490.875,14399.0,0,Y,No,17.0,3,4,80.0,1,23.0,3,3,18.0,6.0,7.499999999999999,7.0
527.0,36.0,1.0,Travel_Rarely,660.0,Research & Development,15.0,3,Other,1.0,1,Male,81.0,3.0,2,Laboratory Technician,3,Divorced,4834.0,7858.0,7,Y,No,14.0,3,2,80.0,1,9.0,3,2,1.0,0.0,2.220446049250313e-16,0.0
528.0,29.0,0.0,Travel_Rarely,1329.0,Research & Development,7.0,3,Life Sciences,1.0,3,Male,82.0,3.0,2,Healthcare Representative,4,Divorced,6623.0,4204.0,1,Y,Yes,11.0,3,2,80.0,2,6.0,2,3,6.0,0.0,1.0,0.0
529.0,37.0,0.0,Travel_Rarely,482.0,Research & Development,3.0,3,Other,1.0,3,Male,36.0,3.0,3,Manufacturing Director,3,Married,9434.0,9606.0,1,Y,No,15.0,3,3,80.0,1,10.0,2,3,10.0,7.0,7.0,8.0
531.0,40.0,0.0,Travel_Rarely,1416.0,Research & Development,2.0,2,Medical,1.0,1,Male,49.0,3.0,5,Research Director,3,Divorced,17490.875,5949.0,0,Y,No,19.0,3,4,80.0,1,22.0,5,3,18.0,7.0,3.0,9.0
532.0,58.0,1.0,Travel_Rarely,286.0,Research & Development,2.0,4,Life Sciences,1.0,4,Male,31.0,3.0,5,Research Director,2,Single,17490.875,25761.0,7,Y,Yes,12.0,3,4,80.0,0,31.0,2,3,18.0,14.5,7.499999999999999,8.0
534.0,40.0,0.0,Travel_Rarely,1308.0,Research & Development,14.0,3,Medical,1.0,3,Male,44.0,2.0,5,Research Director,3,Single,17490.875,17544.0,1,Y,No,14.0,3,1,80.0,0,21.0,2,4,18.0,7.0,4.0,9.0
536.0,30.0,0.0,Travel_Rarely,1339.0,Sales,5.0,3,Life Sciences,1.0,2,Female,41.0,3.0,3,Sales Executive,4,Married,9419.0,8053.0,2,Y,No,12.0,3,3,80.0,1,12.0,2,3,10.0,9.0,7.0,4.0
537.0,33.0,1.0,Travel_Rarely,118.0,Sales,16.0,3,Marketing,1.0,1,Female,69.0,3.0,2,Sales Executive,1,Single,5324.0,26507.0,5,Y,No,15.0,3,3,80.0,0,6.0,3,3,3.0,2.0,2.220446049250313e-16,2.0
539.0,31.0,0.0,Non-Travel,979.0,Research & Development,1.0,4,Medical,1.0,3,Male,90.0,1.0,2,Manufacturing Director,3,Married,4345.0,4381.0,0,Y,No,12.0,3,4,80.0,1,6.0,2,3,5.0,4.0,1.0,4.0
540.0,30.0,0.0,Non-Travel,879.0,Research & Development,9.0,2,Medical,1.0,3,Female,72.0,3.0,2,Manufacturing Director,3,Single,4695.0,12858.0,7,Y,Yes,18.0,3,3,80.0,0,10.0,3,3,8.0,4.0,1.0,7.0
543.0,59.0,0.0,Travel_Rarely,1324.0,Research & Development,3.0,3,Medical,1.0,3,Female,81.0,4.0,1,Laboratory Technician,1,Married,2670.0,9964.0,4,Y,Yes,20.0,4,1,80.0,3,12.0,3,2,1.0,0.0,2.220446049250313e-16,0.0
544.0,49.0,1.0,Travel_Frequently,1475.0,Research & Development,28.0,2,Life Sciences,1.0,1,Male,97.0,2.0,2,Laboratory Technician,1,Single,4284.0,22710.0,3,Y,No,20.0,4,1,80.0,0,20.0,2,3,4.0,3.0,1.0,3.0
546.0,28.0,0.0,Travel_Rarely,736.0,Sales,26.0,3,Life Sciences,1.0,3,Male,48.0,2.0,2,Sales Executive,1,Married,4724.0,24232.0,1,Y,No,11.0,3,3,80.0,1,5.0,0,3,5.0,3.0,2.220446049250313e-16,4.0
547.0,36.0,0.0,Travel_Rarely,325.00000000000006,Research & Development,10.0,4,Technical Degree,1.0,4,Female,63.0,3.0,3,Healthcare Representative,3,Married,7094.0,5747.0,3,Y,No,12.0,3,1,80.0,0,10.0,0,3,7.0,7.0,1.0,7.0
549.0,28.0,1.0,Travel_Rarely,103.0,Research & Development,24.0,3,Life Sciences,1.0,3,Male,50.0,2.0,1,Laboratory Technician,3,Single,2028.0,12947.0,5,Y,Yes,14.0,3,2,80.0,0,6.0,4,3,4.0,2.0,2.220446049250313e-16,3.0
550.0,26.0,1.0,Travel_Frequently,575.0,Research & Development,3.0,1,Technical Degree,1.0,3,Male,73.0,3.0,1,Research Scientist,1,Single,3102.0000000000005,6582.0,0,Y,No,22.0,4,3,80.0,0,7.0,2,3,6.0,4.0,2.220446049250313e-16,4.0
551.0,31.0,0.0,Non-Travel,1188.0,Sales,20.0,2,Marketing,1.0,4,Female,45.0,3.0,2,Sales Executive,3,Married,6932.0,24406.0,1,Y,No,13.0,3,4,80.0,1,9.0,2,2,9.0,8.0,2.220446049250313e-16,0.0
552.0,40.0,0.0,Non-Travel,1094.0,Sales,28.0,3,Other,1.0,3,Male,58.0,1.0,3,Sales Executive,1,Divorced,10932.0,11373.0,3,Y,No,15.0,3,3,80.0,1,20.0,2,3,1.0,0.0,2.220446049250313e-16,1.0
553.0,27.0,0.0,Travel_Rarely,1134.0,Research & Development,16.0,4,Technical Degree,1.0,3,Female,37.0,3.0,1,Laboratory Technician,2,Married,2811.0,12086.0,9,Y,No,14.0,3,2,80.0,1,4.0,2,3,2.0,2.0,2.0,2.0
554.0,50.0,0.0,Travel_Frequently,1115.0,Research & Development,1.0,3,Life Sciences,1.0,1,Female,73.0,3.0,5,Research Director,2,Married,17490.875,9755.0,3,Y,Yes,19.0,3,1,80.0,0,28.0,1,2,8.0,3.0,2.220446049250313e-16,7.0
556.0,33.0,1.0,Travel_Rarely,1277.0,Research & Development,15.0,1,Medical,1.0,2,Male,56.0,3.0,3,Manager,3,Married,13610.0,24619.0,7,Y,Yes,12.0,3,4,80.0,0,15.0,2,4,7.0,6.0,7.0,7.0
557.0,46.0,0.0,Travel_Frequently,1034.0,Research & Development,18.0,1,Medical,1.0,1,Female,86.0,3.0,3,Healthcare Representative,3,Married,10527.0,8984.0,5,Y,No,11.0,3,4,80.0,0,28.0,3,2,2.0,2.0,1.0,2.0
558.0,33.0,1.0,Travel_Rarely,1017.0,Research & Development,25.0,3,Medical,1.0,1,Male,55.0,2.0,1,Research Scientist,2,Single,2313.0,2993.0,4,Y,Yes,20.0,4,2,80.0,0,5.0,0,3,2.0,2.0,2.0,2.0
559.0,37.0,0.0,Travel_Rarely,397.0,Research & Development,7.0,4,Medical,1.0,1,Male,30.0,3.0,3,Research Director,3,Single,13664.0,25258.0,4,Y,No,13.0,3,1,80.0,0,16.0,3,4,5.0,2.0,2.220446049250313e-16,2.0
561.0,26.0,0.0,Travel_Rarely,775.0,Sales,29.0,2,Medical,1.0,1,Male,45.0,3.0,2,Sales Executive,3,Divorced,4306.0,4267.0,5,Y,No,12.0,3,1,80.0,2,8.0,5,3,8.881784197001252e-16,0.0,2.220446049250313e-16,0.0
563.0,50.0,0.0,Travel_Rarely,854.0,Sales,1.0,4,Medical,1.0,4,Female,68.0,3.0,5,Manager,4,Divorced,17490.875,24118.0,3,Y,No,11.0,3,3,80.0,1,31.0,3,2,7.0,0.0,2.220446049250313e-16,6.0
565.0,58.0,1.0,Travel_Rarely,601.0,Research & Development,7.0,4,Medical,1.0,3,Female,53.0,2.0,3,Manufacturing Director,1,Married,10008.0,12023.0,7,Y,Yes,14.0,3,4,80.0,0,31.0,0,2,10.0,9.0,5.0,9.0
566.0,31.0,0.0,Travel_Rarely,329.0,Research & Development,1.0,2,Life Sciences,1.0,4,Male,98.0,2.0,1,Laboratory Technician,1,Married,2218.0,16193.0,1,Y,No,12.0,3,3,80.0,1,4.0,3,3,4.0,2.0,3.0,2.0
567.0,26.0,0.0,Travel_Frequently,921.0,Research & Development,1.0,1,Medical,1.0,1,Female,66.0,2.0,1,Research Scientist,3,Divorced,2007.0,25265.0,1,Y,No,13.0,3,3,80.0,2,5.0,5,3,5.0,3.0,1.0,3.0
568.0,30.0,1.0,Travel_Frequently,464.0,Research & Development,4.0,3,Technical Degree,1.0,3,Male,40.0,3.0,1,Research Scientist,4,Single,2285.0,3427.0,9,Y,Yes,23.0,4,3,80.0,0,3.0,4,3,1.0,0.0,2.220446049250313e-16,0.0
570.0,33.0,0.0,Travel_Frequently,430.0,Sales,7.0,3,Medical,1.0,4,Male,54.0,3.0,2,Sales Executive,1,Married,4373.0,17456.0,0,Y,No,14.0,3,1,80.0,2,5.0,2,3,4.0,3.0,2.220446049250313e-16,3.0
572.0,59.0,0.0,Travel_Rarely,1089.0,Sales,1.0,2,Technical Degree,1.0,2,Male,66.0,3.0,3,Manager,4,Married,11904.0,11038.0,3,Y,Yes,14.0,3,3,80.0,1,14.0,1,1,6.0,4.0,2.220446049250313e-16,4.0
573.0,45.0,0.0,Travel_Rarely,1385.0,Research & Development,20.0,2,Medical,1.0,3,Male,79.0,3.0,4,Healthcare Representative,4,Married,13496.0,7501.0,0,Y,Yes,14.0,3,2,80.0,0,21.0,2,3,18.0,7.0,4.0,10.0
576.0,58.0,0.0,Travel_Rarely,1272.0,Research & Development,5.0,3,Technical Degree,1.0,3,Female,37.0,2.0,3,Healthcare Representative,2,Divorced,10552.0,9255.0,2,Y,Yes,13.0,3,4,80.0,1,24.0,3,3,6.0,0.0,2.220446049250313e-16,4.0
577.0,28.0,0.0,Travel_Rarely,440.0,Research & Development,21.0,3,Medical,1.0,3,Male,42.0,3.0,1,Research Scientist,4,Married,2713.0,6672.0,1,Y,No,11.0,3,3,80.0,1,5.0,2,1,5.0,2.0,2.220446049250313e-16,2.0
578.0,30.0,0.0,Travel_Rarely,852.0,Sales,10.0,3,Marketing,1.0,3,Male,72.0,2.0,2,Sales Executive,3,Married,6578.0,2706.0,1,Y,No,18.0,3,1,80.0,1,10.0,3,3,10.0,3.0,1.0,4.0
579.0,46.0,0.0,Travel_Frequently,1211.0,Sales,5.0,4,Marketing,1.0,1,Male,98.0,3.0,2,Sales Executive,4,Single,5772.0,20445.0,4,Y,Yes,21.0,4,3,80.0,0,14.0,4,3,9.0,6.0,2.220446049250313e-16,8.0
580.0,31.0,1.0,Travel_Frequently,1060.0,Sales,1.0,3,Life Sciences,1.0,4,Female,54.0,3.0,1,Sales Representative,2,Single,2302.0,8319.0,1,Y,Yes,11.0,3,1,80.0,0,3.0,2,4,3.0,2.0,2.0,2.0
581.0,31.0,1.0,Travel_Rarely,202.0,Research & Development,8.0,3,Life Sciences,1.0,1,Female,34.0,2.0,1,Research Scientist,2,Single,1261.0,22262.0,1,Y,No,12.0,3,3,80.0,0,1.0,3,4,1.0,0.0,2.220446049250313e-16,0.0
582.0,22.0,0.0,Travel_Rarely,1256.0,Research & Development,19.0,1,Medical,1.0,3,Male,80.0,3.0,1,Research Scientist,4,Married,2323.0,11992.0,1,Y,No,24.0,4,1,80.0,2,2.0,6,3,2.0,2.0,2.0,2.0
583.0,22.0,0.0,Non-Travel,1123.0,Research & Development,16.0,2,Medical,1.0,4,Male,96.0,4.0,1,Laboratory Technician,4,Divorced,2935.0,7324.0,1,Y,Yes,13.0,3,2,80.0,2,1.0,2,2,1.0,0.0,2.220446049250313e-16,0.0
584.0,36.0,0.0,Travel_Rarely,852.0,Research & Development,5.0,4,Life Sciences,1.0,2,Female,82.0,2.0,1,Research Scientist,1,Married,3419.0,13072.0,9,Y,Yes,14.0,3,4,80.0,1,6.0,3,4,1.0,1.0,2.220446049250313e-16,0.0
585.0,43.0,0.0,Travel_Frequently,185.0,Research & Development,10.0,4,Life Sciences,1.0,3,Female,33.0,3.0,1,Laboratory Technician,4,Single,2455.0,10675.0,0,Y,No,19.0,3,1,80.0,0,9.0,5,3,8.0,7.0,1.0,7.0
586.0,35.0,1.0,Travel_Frequently,130.0,Research & Development,25.0,4,Life Sciences,1.0,4,Female,96.0,3.0,1,Research Scientist,2,Divorced,2022.0,16612.0,1,Y,Yes,19.0,3,1,80.0,1,10.0,3,2,10.0,2.0,7.0,8.0
587.0,60.0,0.0,Travel_Frequently,1499.0,Sales,28.0,3,Marketing,1.0,3,Female,80.0,2.0,3,Sales Executive,1,Married,10266.0,2845.0,4,Y,No,19.0,3,4,80.0,0,22.0,5,4,18.0,13.0,7.499999999999999,11.0
588.0,34.0,0.0,Travel_Rarely,131.0,Sales,2.0,3,Marketing,1.0,3,Female,86.0,3.0,2,Sales Executive,1,Single,4538.0,6039.0,0,Y,Yes,12.0,3,4,80.0,0,4.0,3,3,3.0,2.0,2.220446049250313e-16,2.0
589.0,39.0,1.0,Travel_Rarely,1122.0,Research & Development,6.0,3,Medical,1.0,4,Male,70.0,3.0,1,Laboratory Technician,1,Married,2404.0,4303.0,7,Y,Yes,21.0,4,4,80.0,0,8.0,2,1,2.0,2.0,2.0,2.0
590.0,38.0,0.0,Travel_Rarely,770.0,Sales,10.0,4,Marketing,1.0,3,Male,73.0,2.0,3,Sales Executive,3,Divorced,8740.0,5569.0,0,Y,Yes,14.0,3,2,80.0,2,9.0,2,3,8.0,7.0,2.0,7.0
593.0,33.0,1.0,Travel_Rarely,587.0,Research & Development,10.0,1,Medical,1.0,1,Male,38.0,1.0,1,Laboratory Technician,4,Divorced,3408.0,6704.999999999999,7,Y,No,13.0,3,1,80.0,3,8.0,2,3,4.0,3.0,1.0,3.0
594.0,25.0,0.0,Travel_Rarely,891.0,Sales,4.0,2,Life Sciences,1.0,2,Female,99.0,2.0,2,Sales Executive,4,Single,4487.0,12090.0,1,Y,Yes,11.0,3,2,80.0,0,5.0,3,3,5.0,4.0,1.0,3.0
595.0,49.0,0.0,Travel_Rarely,1495.0,Research & Development,5.0,4,Technical Degree,1.0,1,Male,96.0,3.0,2,Healthcare Representative,3,Married,6651.0,21534.0,2,Y,No,14.0,3,2,80.0,1,20.0,0,2,3.0,2.0,1.0,2.0
597.0,45.0,0.0,Travel_Rarely,788.0,Human Resources,24.0,4,Medical,1.0,2,Male,36.0,3.0,1,Human Resources,2,Single,2177.0,8318.0,1,Y,No,16.0,3,1,80.0,0,6.0,3,3,6.0,3.0,2.220446049250313e-16,4.0
598.0,43.0,0.0,Travel_Rarely,982.0,Research & Development,12.0,3,Life Sciences,1.0,1,Male,59.0,2.0,4,Research Director,2,Divorced,14336.0,4345.0,1,Y,No,11.0,3,3,80.0,1,25.0,3,3,18.0,10.0,3.0,9.0
599.0,34.0,0.0,Travel_Frequently,829.0,Research & Development,15.0,3,Medical,1.0,2,Male,71.0,3.0,4,Research Director,1,Divorced,17007.0,11929.0,7,Y,No,14.0,3,4,80.0,2,16.0,3,2,14.0,8.0,6.0,9.0
601.0,34.0,0.0,Travel_Rarely,1333.0,Sales,10.0,4,Life Sciences,1.0,3,Female,87.0,3.0,1,Sales Representative,3,Married,2220.0,18410.0,1,Y,Yes,19.0,3,4,80.0,1,1.0,2,3,1.0,1.0,2.220446049250313e-16,0.0
602.0,23.0,0.0,Travel_Rarely,310.0,Research & Development,10.0,1,Medical,1.0,1,Male,79.0,4.0,1,Research Scientist,3,Single,3505.0,19630.0,1,Y,No,18.0,3,4,80.0,0,2.0,3,3,2.0,2.0,2.220446049250313e-16,2.0
603.0,37.0,0.0,Travel_Rarely,571.0,Research & Development,10.0,1,Life Sciences,1.0,4,Female,82.0,3.0,1,Research Scientist,1,Divorced,2782.0,19905.0,0,Y,Yes,13.0,3,2,80.0,2,6.0,3,2,5.0,3.0,4.0,3.0
604.0,35.0,0.0,Travel_Rarely,384.0,Sales,8.0,4,Life Sciences,1.0,1,Female,72.0,3.0,1,Sales Representative,4,Married,2572.0,20317.0,1,Y,No,16.0,3,2,80.0,1,3.0,1,2,3.0,2.0,2.220446049250313e-16,2.0
605.0,36.0,1.0,Travel_Rarely,530.0,Sales,3.0,1,Life Sciences,1.0,3,Male,51.0,2.0,3,Sales Executive,4,Married,10325.0,5518.0,1,Y,Yes,11.0,3,1,80.0,1,16.0,6,3,16.0,7.0,3.0,7.0
606.0,23.0,0.0,Travel_Rarely,1309.0,Research & Development,26.0,1,Life Sciences,1.0,3,Male,83.0,3.0,1,Research Scientist,4,Divorced,2904.0,16092.0,1,Y,No,12.0,3,3,80.0,2,4.0,2,2,4.0,2.0,2.220446049250313e-16,2.0
607.0,25.0,0.0,Travel_Rarely,883.0,Sales,26.0,1,Medical,1.0,3,Female,32.0,3.0,2,Sales Executive,4,Single,6180.0,22807.0,1,Y,No,23.0,4,2,80.0,0,6.0,5,2,6.0,5.0,1.0,4.0
609.0,43.0,0.0,Non-Travel,1344.0,Research & Development,7.0,3,Medical,1.0,4,Male,37.0,4.0,1,Research Scientist,4,Divorced,2089.0,5228.0,4,Y,No,14.0,3,4,80.0,3,7.0,3,4,5.0,4.0,2.0,2.0
610.0,41.0,1.0,Travel_Rarely,1085.0,Research & Development,2.0,4,Life Sciences,1.0,2,Female,57.0,1.0,1,Laboratory Technician,4,Divorced,2778.0,17725.0,4,Y,Yes,13.0,3,3,80.0,1,10.0,1,2,7.0,7.0,1.0,0.0
611.0,25.0,0.0,Travel_Rarely,1356.0,Sales,10.0,4,Life Sciences,1.0,3,Male,57.0,3.0,2,Sales Executive,4,Single,4950.0,20623.0,0,Y,No,14.0,3,2,80.0,0,5.0,4,3,4.0,3.0,1.0,1.0
613.0,52.0,0.0,Travel_Rarely,1490.0,Research & Development,4.0,2,Life Sciences,1.0,4,Female,30.0,3.0,4,Manager,4,Married,16555.0,10310.0,2,Y,No,13.0,3,4,80.0,0,31.0,2,1,5.0,2.0,1.0,4.0
614.0,36.0,0.0,Travel_Frequently,541.0,Sales,3.0,4,Medical,1.0,1,Male,48.0,2.0,3,Sales Executive,4,Married,9699.0,7246.0,4,Y,No,11.0,3,1,80.0,1,16.0,2,3,13.0,9.0,1.0,12.0
617.0,26.0,0.0,Travel_Rarely,1066.0,Research & Development,2.0,2,Medical,1.0,4,Male,32.0,4.0,2,Manufacturing Director,4,Married,5472.0,3334.0,1,Y,No,12.0,3,2,80.0,0,8.0,2,3,8.0,7.0,1.0,3.0
618.0,56.0,0.0,Travel_Frequently,1240.0,Research & Development,9.0,3,Medical,1.0,1,Female,63.0,3.0,1,Research Scientist,3,Married,2942.0,12154.0,2,Y,No,19.0,3,2,80.0,1,18.0,4,3,5.0,4.0,2.220446049250313e-16,3.0
619.0,34.0,0.0,Travel_Frequently,878.0,Research & Development,10.0,4,Medical,1.0,4,Male,43.0,3.0,1,Research Scientist,3,Divorced,3815.0,5972.0,1,Y,Yes,17.0,3,4,80.0,1,5.0,4,4,5.0,3.0,2.0,0.0
620.0,38.0,0.0,Travel_Rarely,395.0,Sales,9.0,3,Marketing,1.0,2,Male,98.0,2.0,1,Sales Representative,2,Married,2899.0,12102.0,0,Y,No,19.0,3,4,80.0,1,3.0,3,3,2.0,2.0,1.0,2.0
621.0,36.0,0.0,Travel_Rarely,1403.0,Research & Development,6.0,3,Life Sciences,1.0,4,Male,47.0,3.0,1,Laboratory Technician,4,Married,3210.0,20251.0,0,Y,No,11.0,3,3,80.0,1,16.0,4,3,15.0,13.0,7.499999999999999,11.0
623.0,26.0,0.0,Travel_Rarely,192.0,Research & Development,1.0,2,Medical,1.0,1,Male,59.0,2.0,1,Laboratory Technician,1,Married,3955.0,11141.0,1,Y,No,16.0,3,1,80.0,2,6.0,2,3,5.0,3.0,1.0,3.0
626.0,29.0,1.0,Travel_Rarely,408.0,Sales,23.0,1,Life Sciences,1.0,4,Female,45.0,2.0,3,Sales Executive,1,Married,7336.0,11162.0,1,Y,No,13.0,3,1,80.0,1,11.0,3,1,11.0,8.0,3.0,10.0
627.0,27.0,0.0,Travel_Rarely,1157.0,Research & Development,17.0,3,Technical Degree,1.0,3,Male,51.0,3.0,1,Research Scientist,2,Married,3058.0,13364.0,0,Y,Yes,16.0,3,4,80.0,1,6.0,3,2,5.0,2.0,1.0,1.0
628.0,31.0,1.0,Travel_Frequently,667.0,Sales,1.0,4,Life Sciences,1.0,2,Female,50.0,1.0,1,Sales Representative,3,Single,1359.0,16154.0,1,Y,No,12.0,3,2,80.0,0,1.0,3,3,1.0,0.0,2.220446049250313e-16,0.0
629.0,43.0,0.0,Travel_Frequently,775.0,Sales,15.0,3,Life Sciences,1.0,4,Male,47.0,2.0,2,Sales Executive,4,Married,6804.0,23683.0,3,Y,No,18.0,3,3,80.0,1,7.0,5,3,2.0,2.0,2.0,2.0
